Country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Thailand,169012952179.513,182959758879.242,197591095927.872,213636116013.334,225710710647.58,219495596601.21,202739225305.456,212009086618.729,221454615181.944,229082063572.247,243168402250.2,260650370324.981,277043563911.345,288645146658.334,302984491694.587,319452158416.903,324964940636.733,322720673508.111,346967938038.265,349882927003.633,375224234353.836,385308369004.167,389101609925.933,401296238228.084,415081396923.293,432422173710.333,450682801200.339,460212749509.626,432369701127.278,439150043937.792,449965296578.7,458457299263.157
Timor Leste,588770962.976955,648853659.19884,695070456.29264,741509953.372435,800698649.650537,832726547.636561,816072048.683828,526754666.876659,832683747.639253,968839039.077548,903891443.161577,884166144.401941,887702844.179547,914197042.513541,876567844.879737,966550939.221428,1076687532.29583,1185938525.42592,1296604518.46703,1373863213.60885,1440641509.40971,1485364306.59745,1551797202.42002,1590282400.0,1638148796.99007,1586016100.26827,1578617300.73352,1960846076.69825,2582939037.57985,2721465328.86905,2161272264.09507,1769696988.71807
Togo,2682711765.93671,2277734225.91273,2618993805.30019,2824475667.82161,3074052315.26251,3516020423.40188,3435156293.48283,3520408334.2059,3492826652.71696,3521587940.91953,3656345820.12691,3902058527.07031,3863870433.00269,3683570670.78378,3781190159.53558,3736756622.90122,3887558865.03174,4099579483.14033,4339583325.05855,4592288208.09362,4881726146.69009,5166050854.68532,5457066909.12427,5755461035.38026,5998047709.85307,6238457455.15971,6537595250.07312,6859436220.97836,6996086823.90934,7415213717.65264,7842296104.31507,8344824333.95103
Tonga,317774128.336695,329652701.246443,345978821.56114,367526942.423345,367868443.092559,365659282.332442,374042298.147342,382654482.591386,397019684.968443,402945136.116268,420792499.443226,421010483.989609,412725216.038591,410010913.183063,401131445.055797,391246331.51865,410272044.192091,389228430.168192,392437216.685672,418745035.831585,422596518.265512,424261184.592345,432706273.832264,437525514.240726,466396529.430219,481332022.49063,484641423.615719,483631249.208267,492256304.384567,494041235.450787,482629574.435204,482629574.435204
Trinidad and Tobago,8615272206.66637,8557626148.1609,8862892128.43663,9200560620.54525,9856972544.65412,10598498259.7403,11459580033.5257,12379190433.9271,13233522880.1935,13785165455.0985,14879254017.1634,17027965533.2593,18381697564.3776,19523005747.355,22101615787.957,23152372949.8098,23937640567.6024,22886364205.6428,23646929516.208,23577323736.5736,25333084806.6618,26227795497.13,27238519130.7874,27026750552.9647,24992409898.01,23792567178.5874,23649225326.253,23734663451.5336,21580059922.3205,21356182724.5042,21672731505.4364,21964809529.1277
Tunisia,19716833823.7314,20148598741.3692,20789004085.0082,21277892826.3706,22798428275.9891,24038877877.6187,25188840697.7222,26713932931.4622,27972151936.7461,29034050813.9794,29418042728.4576,30801396632.295,32722107265.8078,33862978438.2739,35638786833.8244,38029978711.5099,39641606104.3034,40848078614.3277,42061729256.0554,41200879648.1279,42938187711.576,43981556030.3594,45340730384.707,45779494041.9295,46291045987.6341,47326964919.9643,48569264671.6842,49340470115.969,44893939452.6941,47020260421.799,48277261609.9968,48296165328.5233
Türkiye,305463844599.1,328835693448.703,313485158693.256,338182356112.358,363139079302.896,390656537292.664,400048507437.463,386994250934.205,413825489994.336,390030497194.88,415178579551.82,439106176635.555,482120738379.834,525474505335.922,561984411360.158,590328139721.3,595139459121.408,566434966772.826,614169032343.374,682956643134.524,715659972210.858,776389567770.091,814741000960.492,864313810469.009,893035686216.222,960031200973.599,988958576886.064,997053346501.186,1015597272884.83,1131775463573.96,1194401442556.95,1255449309088.75
Turkmenistan,10663751366.9499,10823707656.0003,8951221333.60055,8306729733.44765,8863279974.39482,7852866037.13555,8410419552.77543,9798138736.69806,10334005228.0022,10782898471.2171,10810629921.4189,11164010879.7579,11722256910.1313,13250139963.3514,14704118675.0772,16330291193.8443,18730843999.3395,19873425504.8127,21701780648.8816,24891942388.6142,27654947984.1806,30475752706.6088,33614755226.4132,35799714285.7143,38019296559.4106,40490550853.5767,43000964982.7593,45710025794.8484,48406917338.9257,51408146222.3962,54595451255.3951,58035050718.9991
Tuvalu,22963355.1847209,23907338.2475449,26365819.9259877,25046355.1151227,23553249.0963215,25909351.9185652,29925603.6016447,29457605.8180152,29171722.9332692,29171722.9332692,31949982.2602472,30560852.5967582,29866287.7650137,28477158.1015247,29171722.9332692,31255417.4285027,33339111.9237362,31255417.4285027,30560852.5967582,32644547.0919917,31949982.2602472,33339111.9237362,33339111.9237362,36811936.0824587,38895630.5776922,39847948.4184971,40400752.5680826,45984984.3588252,44019157.5155388,44813322.9441554,45116847.7756278,46855113.8352982
Uganda,7093408658.47848,7684026612.97919,8176083687.44476,9118233745.01833,9945450357.95596,10452668511.6708,10965399652.3846,11848547279.7459,12220817656.1968,12854303430.1863,13976829355.9471,14881585674.2548,15894609936.3319,16901146460.5212,18723891904.5488,20299025448.8812,22066817213.6558,23567695614.7273,24896350765.3932,27234530259.5375,28279643267.7641,29294007439.7726,30789849487.5724,32387183730.1002,33935615078.9833,34998276801.8745,37204541496.6985,39600047064.28,40768765796.4748,42210585952.7826,44147216889.624,46503341915.459
Ukraine,132842094918.306,113978517440.751,87877436947.6988,77156389639.4306,69440750675.4875,67357528156.3175,66077735119.9049,65945579649.5947,69836368849.085,75981969310.369,80039138412.6187,87656150954.1457,97995502971.7626,101005170642.268,108652697104.212,117579433690.824,120217318404.635,102020662581.874,106195352549.641,111977987703.653,112148546938.896,112199506223.112,100891035816.499,91030967789.0717,93253017276.778,95453762635.7013,98783535745.5861,101944118787.095,98118341609.8448,101499127456.662,72309415411.3627,76159411195.0331
United Kingdom,1755110242111.01,1798809520344.04,1867991898738.78,1915283289476.88,1964735787495.57,2061492115418.56,2131637646138.53,2196830016070.81,2292208338906.25,2351181825459.11,2393401075136.18,2468849371075.25,2529531328675.57,2598654838739.17,2660520859212.05,2730356339665.79,2723563286863.32,2597719582107.35,2655734846473.69,2685966732014.03,2726497926337.32,2775572748536.75,2864242231205.47,2927911140916.73,2984177104376.02,3063451915172.53,3106499243290.97,3156963551827.52,2831893576021.77,3074755378779.19,3223545409624.7,3234504373105.3
United States,10118950750000.0,10397403618000.0,10816317373000.0,11106673921000.0,11525703481000.0,12038266261000.0,12577957790000.0,13180243872000.0,13717679619000.0,13848757308000.0,14084248131000.0,14477988212000.0,15035068144000.0,15558822251000.0,15992063824000.0,16312522122000.0,16331051067000.0,15910281498000.0,16339094225000.0,16594704135000.0,16974575729000.0,17334068403000.0,17771549056000.0,18295019000000.0,18627887993000.0,19085691122935.2,19651869117582.5,20159639089698.1,19723580221938.2,20917853444668.3,21443388432051.0,22062578283266.8
Uruguay,28865011154.8822,29632112135.1097,31789727752.3514,31329539981.1782,33077088488.9395,35904413225.1269,37526894198.668,36956130432.4805,36242902749.5716,34849678466.8177,32155098813.2195,32414038652.1022,34036089123.994,36575226344.6127,38074290288.9132,40564924117.3376,43475921755.0631,45320819970.7986,48857389210.184,51379472633.5779,53197370201.0395,55664418793.7377,57467273107.5946,57680327998.6689,58655009122.8718,59675827109.951,59774159541.437,60329073569.2244,55876702366.166,58984504648.2777,61761057234.7987,61988013788.3355
Uzbekistan,28373160282.4397,27720577594.6981,26279107561.6956,26042595592.2052,26485319718.0701,27862556342.4997,29060646265.5233,30310254055.4622,31472652298.5317,32783122633.2239,34085756140.1411,35528479187.7349,38174995817.5885,40828160773.8657,43870437889.2694,48026286798.042,52362657563.9305,56578340212.8258,60876691748.3411,65457747965.3828,70106848438.9409,75222229947.8556,80392884506.0605,86196264755.3105,91309557164.4951,95322862968.4681,100622047495.594,107444145839.555,109123866128.119,117891622986.77,124966702851.244,132828878427.498
Vanuatu,409523209.066686,412535039.298693,449999269.013903,454517014.361914,465095149.810914,487916497.585146,493658564.16568,495323641.041912,524670620.985493,506844503.839955,480497110.916056,501102437.259421,521083359.7742,548728533.204574,595154794.341854,612270805.172528,646564042.895503,666202155.465175,674588755.907959,695769513.230611,702797117.105294,706053811.583806,728201782.68015,730870802.967051,765139554.265375,813475756.525391,837068426.676114,864199385.188828,821054304.95471,808309120.924144,823796784.515562,842026927.667832
Vietnam,51871770980.839,56059239339.3434,61014304826.6384,66835362482.4846,73077797034.1306,79035160538.4626,83591107164.2471,87581401291.5701,93525828108.839,99317782863.096,105595482130.707,112880581486.059,121387725604.567,130549157968.493,139658819217.11,149615800998.365,158086705343.275,166620063722.291,177322478338.404,188694468366.268,199081239731.688,210137237901.389,223632762207.56,239258328381.741,255264731908.124,272980590259.187,293358610036.841,314947640805.601,323972192107.065,332245562394.77,359235578724.112,377364153384.169
Yemen,27509674134.6046,28610602045.0674,30533792158.1254,32264866214.344,33760332218.1525,35526373021.6966,37660333751.1115,39082211136.8277,41498240441.1419,43076686550.5848,44771853891.1532,46449633531.2123,48294936450.8695,50995467630.489,52612232709.0259,54368654194.0866,56351788625.7887,58530478110.3638,63038675246.1808,55023372684.3955,56340076605.589,59057650942.7433,58946214923.8994,42444489522.2303,38465266075.7658,36514386388.4674,36789138007.9667,36789138007.9667,36789138007.9667,36789138007.9667,36789138007.9667,36789138007.9667
Zambia,6720005310.13323,7176782487.17512,6557753279.70008,6747775256.59298,7167388797.89361,7440753543.99756,7412051123.98383,7756725565.34734,8059030210.46366,8487518230.93072,8869967014.46174,9485983915.84691,10153075785.3691,10887711636.03,11748243095.7729,12729507610.1931,13719086269.626,14984033821.7868,16527123087.7163,17447560252.6576,18773117888.8094,19722575262.7917,20648211567.0616,21251216798.7762,22049221308.1088,22826646593.6169,23747586257.2512,24089861649.0155,23418945736.8993,24879098747.8861,26175604214.1895,27580695690.34
Zimbabwe,16009469333.0759,16177802282.7532,17671854489.1144,17699780558.6083,19533601150.5796,20057217725.9157,20635910937.7327,20467146117.7235,19841017281.7391,20126651621.2039,18336582469.8018,15220266576.5596,14336343807.9636,13517583212.6386,13049672720.2244,12572925524.8104,10351422061.7076,11595617444.6636,14083116362.7687,16142097162.9962,18683650519.4987,19280916546.4488,19567149970.4202,19963120600.0,20142979412.3173,20964866130.3334,22015177994.7607,20621078646.8294,19009139106.1662,20618836217.7637,21884680855.3787,23052607292.3638
